,年月日,節,スタジアム,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,H_rest_days,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,A_rest_days,H_監督,A_監督,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,J1_flg,J2_flg,J3_flg,H_DF,H_MF,H_FW,A_DF,A_MF,A_FW,H_順位,A_順位,H_Team,A_Team,train_test
80,20181028.0,39.0,98.0,54.0,38.0,16.0,6.0,16.0,48.0,39.0,9.0,7.0,64.0,38.0,17.0,13.0,8.0,56.0,42.0,14.0,7.0,34.0,16.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,3.0,6.0,1.0,8.0,7.0,16.0,8.0,train
81,20181028.0,18.0,23.0,10.0,17.0,2.0,4.0,11.0,15.0,33.0,-18.0,9.0,27.0,17.0,7.0,6.0,4.0,21.0,19.0,2.0,8.0,169.0,27.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,18.0,5.0,11.0,0.0,train
82,20181028.0,39.0,4.0,27.0,38.0,7.0,6.0,25.0,44.0,76.0,-32.0,7.0,52.0,38.0,14.0,10.0,14.0,38.0,39.0,-1.0,7.0,129.0,166.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,3.0,4.0,3.0,22.0,11.0,54.0,36.0,train
83,20181028.0,39.0,37.0,53.0,38.0,14.0,11.0,13.0,54.0,43.0,11.0,7.0,30.0,37.0,7.0,9.0,21.0,26.0,65.0,-39.0,7.0,39.0,57.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,9.0,21.0,30.0,52.0,train
84,20181021.0,38.0,24.0,29.0,36.0,7.0,8.0,21.0,26.0,65.0,-39.0,7.0,51.0,36.0,13.0,12.0,11.0,59.0,62.0,-3.0,4.0,53.0,172.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,21.0,10.0,52.0,37.0,train
85,20181021.0,30.0,17.0,28.0,29.0,8.0,4.0,17.0,34.0,51.0,-17.0,15.0,33.0,28.0,8.0,9.0,11.0,30.0,42.0,-12.0,14.0,170.0,67.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,5.0,1.0,18.0,15.0,40.0,34.0,train
86,20181021.0,38.0,45.0,63.0,37.0,17.0,12.0,8.0,50.0,36.0,14.0,7.0,54.0,36.0,16.0,6.0,14.0,47.0,36.0,11.0,5.0,36.0,37.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,7.0,8.0,27.0,16.0,train
87,20181021.0,38.0,14.0,69.0,37.0,19.0,12.0,6.0,52.0,33.0,19.0,7.0,36.0,37.0,10.0,6.0,21.0,41.0,60.0,-19.0,8.0,56.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,20.0,31.0,50.0,train
88,20181021.0,38.0,25.0,48.0,37.0,14.0,6.0,17.0,65.0,66.0,-1.0,7.0,66.0,37.0,20.0,6.0,11.0,67.0,44.0,23.0,7.0,20.0,139.0,2.0,4.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,14.0,2.0,26.0,19.0,train
89,20181021.0,38.0,63.0,45.0,37.0,12.0,9.0,16.0,34.0,43.0,-9.0,8.0,49.0,36.0,13.0,10.0,13.0,51.0,41.0,10.0,5.0,122.0,43.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,17.0,11.0,23.0,30.0,train
90,20181021.0,38.0,18.0,63.0,37.0,17.0,12.0,8.0,55.0,41.0,14.0,8.0,63.0,37.0,19.0,6.0,12.0,59.0,43.0,16.0,8.0,14.0,145.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,6.0,5.0,8.0,25.0,train
91,20181021.0,38.0,102.0,49.0,37.0,13.0,10.0,14.0,37.0,39.0,-2.0,8.0,65.0,35.0,18.0,11.0,6.0,55.0,38.0,17.0,4.0,160.0,143.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,13.0,3.0,36.0,28.0,train
92,20181021.0,38.0,106.0,51.0,37.0,13.0,12.0,12.0,44.0,45.0,-1.0,7.0,64.0,37.0,18.0,10.0,9.0,52.0,36.0,16.0,8.0,103.0,48.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,9.0,4.0,21.0,17.0,train
93,20181021.0,38.0,104.0,47.0,37.0,13.0,8.0,16.0,40.0,40.0,0.0,7.0,27.0,37.0,7.0,6.0,24.0,42.0,73.0,-31.0,7.0,162.0,135.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,4.0,3.0,15.0,22.0,22.0,54.0,train
94,20181020.0,30.0,31.0,42.0,29.0,12.0,6.0,11.0,39.0,44.0,-5.0,13.0,30.0,29.0,7.0,9.0,13.0,23.0,31.0,-8.0,14.0,130.0,160.0,2.0,3.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,7.0,17.0,1.0,18.0,train
95,20181020.0,30.0,45.0,46.0,29.0,13.0,7.0,9.0,36.0,28.0,8.0,13.0,41.0,28.0,10.0,11.0,7.0,34.0,31.0,3.0,14.0,161.0,92.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,8.0,5.0,13.0,train
96,20181020.0,30.0,81.0,57.0,29.0,17.0,6.0,6.0,44.0,21.0,23.0,13.0,37.0,29.0,10.0,7.0,12.0,34.0,41.0,-7.0,14.0,172.0,24.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,11.0,6.0,14.0,train
97,20181020.0,38.0,85.0,37.0,37.0,10.0,7.0,20.0,36.0,51.0,-15.0,7.0,46.0,37.0,13.0,7.0,17.0,42.0,51.0,-9.0,7.0,9.0,138.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,2.0,4.0,4.0,2.0,19.0,16.0,35.0,32.0,train
98,20181020.0,30.0,48.0,42.0,29.0,11.0,9.0,9.0,41.0,30.0,11.0,13.0,46.0,29.0,13.0,7.0,9.0,42.0,34.0,8.0,6.0,4.0,74.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,4.0,4.0,2.0,6.0,3.0,3.0,2.0,train
99,20181020.0,30.0,101.0,35.0,28.0,9.0,8.0,11.0,32.0,36.0,-4.0,6.0,44.0,28.0,12.0,8.0,8.0,38.0,41.0,-3.0,15.0,100.0,27.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,13.0,5.0,9.0,0.0,train
100,20181020.0,30.0,44.0,36.0,29.0,10.0,6.0,13.0,31.0,39.0,-8.0,14.0,38.0,29.0,11.0,5.0,13.0,52.0,49.0,3.0,6.0,83.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,4.0,3.0,3.0,12.0,10.0,12.0,7.0,train
101,20181020.0,30.0,8.0,40.0,29.0,12.0,4.0,13.0,45.0,41.0,4.0,13.0,56.0,29.0,17.0,5.0,7.0,42.0,25.0,17.0,13.0,31.0,71.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,9.0,2.0,10.0,15.0,train
102,20181019.0,38.0,74.0,49.0,37.0,13.0,10.0,14.0,45.0,42.0,3.0,5.0,43.0,37.0,11.0,10.0,16.0,31.0,45.0,-14.0,6.0,113.0,97.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,12.0,18.0,33.0,38.0,train
103,20181019.0,30.0,35.0,33.0,29.0,10.0,3.0,16.0,38.0,45.0,-7.0,5.0,31.0,27.0,9.0,4.0,14.0,44.0,50.0,-6.0,12.0,52.0,174.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,14.0,16.0,4.0,11.0,train
104,20181017.0,26.0,7.0,42.0,25.0,11.0,9.0,5.0,44.0,40.0,4.0,4.0,46.0,25.0,13.0,7.0,5.0,41.0,29.0,12.0,3.0,167.0,143.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,37.0,28.0,train
105,20181016.0,35.0,98.0,54.0,34.0,16.0,6.0,12.0,47.0,32.0,15.0,3.0,45.0,34.0,12.0,9.0,13.0,50.0,41.0,9.0,3.0,34.0,43.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,8.0,12.0,16.0,30.0,train
106,20181014.0,37.0,104.0,47.0,36.0,13.0,8.0,15.0,40.0,39.0,1.0,8.0,60.0,36.0,16.0,12.0,8.0,49.0,36.0,13.0,8.0,162.0,39.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,14.0,6.0,22.0,27.0,train
107,20181014.0,37.0,72.0,62.0,34.0,17.0,11.0,6.0,52.0,36.0,16.0,7.0,66.0,36.0,20.0,6.0,10.0,65.0,41.0,24.0,7.0,137.0,139.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,28.0,19.0,train
108,20181014.0,37.0,24.0,26.0,35.0,6.0,8.0,21.0,25.0,65.0,-40.0,8.0,27.0,36.0,7.0,6.0,23.0,42.0,72.0,-30.0,7.0,53.0,135.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,22.0,21.0,52.0,54.0,train
109,20181014.0,37.0,74.0,49.0,36.0,13.0,10.0,13.0,45.0,40.0,5.0,7.0,66.0,36.0,18.0,12.0,6.0,50.0,33.0,17.0,8.0,113.0,59.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,5.0,2.0,11.0,2.0,33.0,31.0,train
110,20181014.0,37.0,25.0,45.0,36.0,13.0,6.0,17.0,63.0,65.0,-2.0,7.0,51.0,36.0,13.0,12.0,11.0,43.0,43.0,0.0,7.0,20.0,108.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,15.0,9.0,26.0,21.0,train
111,20181013.0,37.0,105.0,60.0,36.0,18.0,6.0,12.0,58.0,43.0,15.0,7.0,45.0,36.0,12.0,9.0,15.0,34.0,42.0,-8.0,6.0,139.0,128.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,16.0,25.0,23.0,train
112,20181013.0,37.0,20.0,43.0,36.0,11.0,10.0,15.0,31.0,43.0,-12.0,7.0,60.0,36.0,16.0,12.0,8.0,53.0,41.0,12.0,6.0,94.0,16.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,6.0,1.0,18.0,7.0,38.0,8.0,train
113,20181013.0,37.0,85.0,34.0,36.0,9.0,7.0,20.0,35.0,51.0,-16.0,6.0,54.0,35.0,16.0,6.0,13.0,47.0,35.0,12.0,6.0,9.0,37.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0,3.0,5.0,2.0,19.0,8.0,35.0,16.0,train
114,20181013.0,37.0,7.0,51.0,35.0,13.0,12.0,10.0,59.0,61.0,-2.0,6.0,61.0,36.0,17.0,10.0,9.0,51.0,36.0,15.0,7.0,167.0,48.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,10.0,4.0,37.0,17.0,train
115,20181013.0,37.0,37.0,48.0,35.0,13.0,9.0,13.0,51.0,41.0,10.0,7.0,45.0,36.0,13.0,6.0,17.0,42.0,51.0,-9.0,7.0,39.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,13.0,17.0,30.0,32.0,train
116,20181013.0,37.0,91.0,33.0,36.0,9.0,6.0,21.0,39.0,59.0,-20.0,6.0,49.0,36.0,13.0,10.0,13.0,36.0,37.0,-1.0,6.0,72.0,166.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,20.0,12.0,50.0,36.0,train
117,20181007.0,36.0,51.0,63.0,35.0,19.0,6.0,10.0,63.0,40.0,23.0,8.0,34.0,35.0,9.0,7.0,19.0,34.0,49.0,-15.0,7.0,133.0,11.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,5.0,4.0,1.0,2.0,19.0,19.0,35.0,train
118,20181007.0,29.0,31.0,41.0,28.0,12.0,5.0,11.0,38.0,43.0,-5.0,8.0,41.0,28.0,11.0,8.0,9.0,40.0,29.0,11.0,7.0,130.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,5.0,2.0,8.0,6.0,1.0,3.0,train
119,20181007.0,36.0,36.0,48.0,34.0,12.0,12.0,10.0,55.0,60.0,-5.0,7.0,33.0,35.0,9.0,6.0,20.0,38.0,55.0,-17.0,7.0,167.0,75.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,11.0,20.0,37.0,50.0,train
120,20181007.0,36.0,63.0,44.0,35.0,12.0,8.0,15.0,34.0,42.0,-8.0,7.0,59.0,35.0,16.0,11.0,8.0,53.0,41.0,12.0,7.0,122.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,15.0,6.0,23.0,8.0,train
121,20181007.0,36.0,98.0,54.0,34.0,16.0,6.0,12.0,47.0,32.0,15.0,15.0,46.0,35.0,12.0,10.0,13.0,42.0,40.0,2.0,7.0,34.0,119.0,0.0,3.0,-3.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,8.0,13.0,16.0,33.0,train
122,20181007.0,29.0,8.0,37.0,28.0,11.0,4.0,13.0,40.0,40.0,0.0,8.0,33.0,27.0,8.0,9.0,10.0,29.0,37.0,-8.0,15.0,31.0,67.0,5.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,3.0,2.0,9.0,12.0,10.0,34.0,train
123,20181007.0,29.0,86.0,31.0,26.0,9.0,4.0,13.0,43.0,48.0,-5.0,15.0,43.0,28.0,12.0,7.0,9.0,34.0,27.0,7.0,8.0,169.0,167.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,15.0,5.0,11.0,5.0,train
124,20181007.0,36.0,72.0,61.0,33.0,17.0,10.0,6.0,52.0,36.0,16.0,15.0,50.0,35.0,13.0,11.0,11.0,43.0,43.0,0.0,7.0,137.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,9.0,28.0,21.0,train
125,20181007.0,29.0,11.0,45.0,28.0,13.0,6.0,9.0,42.0,34.0,8.0,8.0,56.0,28.0,17.0,5.0,6.0,44.0,21.0,23.0,8.0,71.0,178.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,3.0,1.0,2.0,6.0,train
126,20181007.0,36.0,4.0,27.0,35.0,7.0,6.0,22.0,41.0,69.0,-28.0,7.0,42.0,35.0,12.0,6.0,17.0,60.0,64.0,-4.0,8.0,129.0,23.0,1.0,3.0,-2.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,21.0,16.0,54.0,26.0,train
127,20181006.0,36.0,45.0,60.0,35.0,16.0,12.0,7.0,49.0,35.0,14.0,6.0,45.0,34.0,12.0,9.0,13.0,50.0,41.0,9.0,14.0,36.0,43.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,3.0,5.0,4.0,1.0,5.0,14.0,27.0,30.0,train
128,20181006.0,29.0,30.0,41.0,27.0,10.0,11.0,6.0,34.0,30.0,4.0,14.0,33.0,28.0,9.0,6.0,13.0,30.0,39.0,-9.0,7.0,90.0,85.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,7.0,13.0,13.0,12.0,train
129,20181006.0,29.0,21.0,36.0,28.0,10.0,6.0,12.0,33.0,40.0,-7.0,7.0,27.0,28.0,8.0,3.0,17.0,33.0,50.0,-17.0,7.0,21.0,175.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,6.0,1.0,10.0,18.0,14.0,40.0,train
130,20181006.0,29.0,26.0,30.0,28.0,7.0,9.0,12.0,23.0,30.0,-7.0,7.0,32.0,27.0,8.0,8.0,11.0,31.0,36.0,-5.0,10.0,25.0,104.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,16.0,14.0,18.0,9.0,train
131,20181006.0,36.0,16.0,42.0,35.0,12.0,6.0,17.0,40.0,50.0,-10.0,7.0,26.0,34.0,6.0,8.0,20.0,24.0,63.0,-39.0,13.0,132.0,57.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,17.0,22.0,32.0,52.0,train
132,20181006.0,36.0,14.0,65.0,35.0,18.0,11.0,6.0,50.0,33.0,17.0,6.0,42.0,35.0,11.0,9.0,15.0,31.0,43.0,-12.0,7.0,56.0,97.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,1.0,18.0,31.0,38.0,train
133,20181006.0,29.0,103.0,56.0,28.0,17.0,5.0,6.0,42.0,22.0,20.0,7.0,30.0,28.0,9.0,3.0,16.0,35.0,45.0,-10.0,6.0,68.0,56.0,0.0,3.0,-3.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,17.0,15.0,4.0,train
134,20181006.0,36.0,105.0,57.0,35.0,17.0,6.0,12.0,56.0,42.0,14.0,7.0,47.0,35.0,13.0,8.0,14.0,39.0,37.0,2.0,7.0,139.0,168.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,7.0,12.0,25.0,22.0,train
135,20181006.0,36.0,32.0,60.0,35.0,17.0,9.0,9.0,50.0,35.0,15.0,7.0,48.0,35.0,13.0,9.0,13.0,35.0,36.0,-1.0,7.0,45.0,166.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,5.0,2.0,4.0,10.0,17.0,36.0,train
136,20181005.0,29.0,56.0,35.0,28.0,10.0,5.0,13.0,50.0,48.0,2.0,6.0,44.0,27.0,12.0,8.0,7.0,37.0,39.0,-2.0,6.0,1.0,27.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,6.0,1.0,11.0,4.0,7.0,0.0,train
137,20180930.0,35.0,106.0,49.0,34.0,13.0,10.0,11.0,40.0,40.0,0.0,6.0,64.0,34.0,18.0,10.0,6.0,47.0,30.0,17.0,7.0,103.0,59.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,6.0,1.0,9.0,1.0,21.0,31.0,train
138,20180930.0,35.0,4.0,27.0,34.0,7.0,6.0,21.0,41.0,65.0,-24.0,7.0,28.0,33.0,7.0,7.0,19.0,29.0,49.0,-20.0,4.0,129.0,11.0,0.0,4.0,-4.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,5.0,4.0,1.0,21.0,20.0,54.0,35.0,train
139,20180930.0,35.0,63.0,44.0,34.0,12.0,8.0,14.0,34.0,41.0,-7.0,8.0,57.0,34.0,15.0,12.0,7.0,48.0,35.0,13.0,7.0,122.0,39.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,14.0,7.0,23.0,27.0,train
140,20180930.0,35.0,74.0,43.0,34.0,11.0,10.0,13.0,40.0,40.0,0.0,6.0,33.0,34.0,9.0,6.0,19.0,38.0,53.0,-15.0,7.0,113.0,75.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,15.0,19.0,33.0,50.0,train
141,20180930.0,35.0,18.0,59.0,34.0,16.0,11.0,7.0,51.0,38.0,13.0,7.0,45.0,33.0,11.0,12.0,10.0,52.0,58.0,-6.0,8.0,14.0,172.0,2.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,4.0,13.0,8.0,37.0,train
142,20180930.0,28.0,48.0,38.0,27.0,10.0,8.0,9.0,37.0,27.0,10.0,7.0,30.0,27.0,9.0,3.0,15.0,33.0,42.0,-9.0,8.0,4.0,56.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,8.0,16.0,3.0,4.0,train
143,20180929.0,28.0,17.0,27.0,27.0,8.0,3.0,16.0,32.0,48.0,-16.0,7.0,52.0,26.0,16.0,4.0,6.0,42.0,20.0,22.0,3.0,170.0,178.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,18.0,2.0,40.0,6.0,train
144,20180929.0,35.0,102.0,48.0,34.0,13.0,9.0,12.0,34.0,34.0,0.0,7.0,39.0,34.0,11.0,6.0,17.0,38.0,49.0,-11.0,6.0,160.0,138.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,5.0,2.0,4.0,4.0,2.0,10.0,17.0,36.0,32.0,train
145,20180929.0,28.0,18.0,32.0,27.0,9.0,5.0,13.0,45.0,46.0,-1.0,7.0,41.0,27.0,12.0,5.0,10.0,36.0,38.0,-2.0,7.0,1.0,136.0,5.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,12.0,6.0,7.0,1.0,train
146,20180929.0,28.0,45.0,43.0,27.0,12.0,7.0,8.0,34.0,25.0,9.0,7.0,34.0,27.0,10.0,4.0,13.0,38.0,40.0,-2.0,8.0,161.0,34.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,3.0,10.0,5.0,10.0,train
147,20180929.0,35.0,20.0,39.0,34.0,10.0,9.0,15.0,30.0,43.0,-13.0,7.0,42.0,34.0,12.0,6.0,16.0,60.0,63.0,-3.0,6.0,94.0,23.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,18.0,16.0,38.0,26.0,train
148,20180929.0,35.0,104.0,47.0,34.0,13.0,8.0,13.0,38.0,35.0,3.0,6.0,60.0,34.0,18.0,6.0,10.0,61.0,39.0,22.0,7.0,162.0,139.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,4.0,3.0,11.0,3.0,22.0,19.0,train
149,20180929.0,28.0,44.0,30.0,27.0,8.0,6.0,13.0,29.0,39.0,-10.0,8.0,56.0,27.0,17.0,5.0,5.0,42.0,21.0,21.0,7.0,83.0,71.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,17.0,1.0,12.0,15.0,train
150,20180929.0,28.0,58.0,41.0,26.0,11.0,8.0,7.0,35.0,38.0,-3.0,6.0,30.0,27.0,7.0,9.0,11.0,22.0,28.0,-6.0,7.0,24.0,28.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,5.0,2.0,3.0,7.0,15.0,0.0,18.0,train
151,20180929.0,28.0,21.0,36.0,27.0,10.0,6.0,11.0,33.0,35.0,-2.0,6.0,42.0,27.0,12.0,6.0,9.0,37.0,34.0,3.0,6.0,110.0,74.0,0.0,5.0,-5.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,9.0,4.0,14.0,2.0,train
152,20180929.0,35.0,32.0,57.0,33.0,16.0,9.0,8.0,47.0,33.0,14.0,3.0,57.0,34.0,17.0,6.0,11.0,55.0,39.0,16.0,6.0,45.0,145.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,6.0,5.0,17.0,25.0,train
153,20180926.0,18.0,101.0,22.0,17.0,6.0,4.0,7.0,21.0,23.0,-2.0,4.0,33.0,17.0,10.0,3.0,4.0,25.0,13.0,12.0,4.0,100.0,178.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,11.0,3.0,9.0,6.0,train
154,20180926.0,22.0,85.0,16.0,21.0,4.0,4.0,13.0,18.0,33.0,-15.0,4.0,36.0,21.0,10.0,6.0,5.0,29.0,21.0,8.0,4.0,9.0,48.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,1.0,3.0,5.0,2.0,21.0,5.0,35.0,17.0,train
155,20180924.0,34.0,74.0,40.0,33.0,10.0,10.0,13.0,39.0,40.0,-1.0,9.0,48.0,32.0,13.0,9.0,10.0,39.0,38.0,1.0,5.0,113.0,108.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,15.0,10.0,33.0,21.0,train
156,20180923.0,27.0,48.0,35.0,26.0,9.0,8.0,9.0,33.0,27.0,6.0,7.0,36.0,26.0,10.0,6.0,10.0,33.0,31.0,2.0,8.0,4.0,116.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,3.0,9.0,8.0,3.0,14.0,train
157,20180923.0,34.0,24.0,25.0,32.0,6.0,7.0,19.0,23.0,60.0,-37.0,4.0,54.0,32.0,16.0,6.0,10.0,53.0,38.0,15.0,4.0,53.0,145.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,22.0,6.0,52.0,25.0,train
158,20180923.0,34.0,91.0,32.0,33.0,9.0,5.0,19.0,37.0,52.0,-15.0,8.0,56.0,33.0,15.0,11.0,7.0,47.0,34.0,13.0,7.0,72.0,39.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,19.0,4.0,50.0,27.0,train
159,20180923.0,27.0,58.0,41.0,25.0,11.0,8.0,6.0,35.0,36.0,-1.0,8.0,39.0,26.0,11.0,6.0,9.0,35.0,34.0,1.0,9.0,24.0,74.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,5.0,7.0,0.0,2.0,train
