ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
GK,上福元　直人,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
DF,鈴木　義宜,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
DF,竹内　彬,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
DF,福森　直也,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
MF,松本　怜,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
MF,川西　翔太,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
MF,鈴木　惇,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
MF,山岸　智,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
GK,杉山　力裕,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
DF,駒野　友一,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
DF,亀川　諒史,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
DF,岩下　敬輔,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
DF,冨安　健洋,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
MF,三門　雄大,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
MF,ウォン　ドゥジェ,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
MF,山瀬　功治,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
FW,ジウシーニョ,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
FW,仲川　輝人,井原　正巳,2017/09/24,28.6,24%,山岡　良介,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",アビスパ福岡
FW,後藤　優介,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
FW,三平　和司,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
FW,林　容平,片野坂　知宏,2017/09/24,25.8,58%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第３４節第２日",大分トリニータ
FW,ドウグラス,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
GK,河田　晃兵,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
DF,小柳　達司,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
DF,小出　悠太,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
DF,エデル　リマ,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
MF,湯澤　聖人,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
MF,小椋　祥平,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
MF,横谷　繁,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
MF,内田　健太,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
FW,佐藤　和弘,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
MF,熊谷　アンドリュー,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
MF,為田　大貴,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
MF,工藤　浩平,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
FW,クレーベ,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
FW,ピーター　ウタカ,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
FW,曽根田　穣,伊藤　彰,2019/09/29,25.1,63%,家本　政明,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ヴァンフォーレ甲府
GK,カルバハル,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
DF,鳥養　祐矢,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
DF,岡﨑　亮平,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
DF,福井　諒司,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
DF,徳元　悠平,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
MF,風間　宏矢,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
MF,上里　一将,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
MF,小野　伸二,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
GK,大久保　択生,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
DF,エウシーニョ,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
DF,ファン　ソッコ,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
DF,二見　宏志,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
DF,松原　后,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
MF,ヘナト　アウグスト,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
MF,竹内　涼,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
MF,金子　翔太,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
MF,西澤　健太,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
FW,河井　陽介,篠田　善之,2019/09/29,25.1,88%,松尾　一,"２０１９明治安田生命Ｊ１リーグ
								 第２７節第２日",清水エスパルス
MF,富所　悠,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
MF,小泉　佳穂,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
FW,上門　知樹,樋口　靖洋,2019/09/29,27.1,70%,西村　雄一,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ＦＣ琉球
GK,佐藤　優也,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
DF,米倉　恒貴,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
DF,新井　一耀,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
DF,増嶋　竜也,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
DF,下平　匠,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
MF,矢田　旭,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
MF,佐藤　勇人,江尻　篤彦,2019/09/29,27.9,66%,上村　篤史,"２０１９明治安田生命Ｊ２リーグ
								 第３４節第２日",ジェフユナイテッド千葉
FW,パトリック,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
FW,宇佐美　貴史,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
GK,キム　ジンヒョン,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
DF,松田　陸,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
DF,木本　恭生,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
DF,丸橋　祐介,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
DF,マテイ　ヨニッチ,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
MF,藤田　直之,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
MF,片山　瑛一,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
MF,坂元　達裕,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
FW,谷口　海斗,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
GK,東口　順昭,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
DF,昌子　源,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
DF,藤春　廣輝,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
DF,キム　ヨングォン,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
DF,髙尾　瑠,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
MF,倉田　秋,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
MF,福田　湧矢,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
MF,矢島　慎也,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
MF,山本　悠樹,宮本　恒靖,2020/11/25,14.2,75%,西村　雄一,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",ガンバ大阪
MF,奥埜　博亮,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
FW,清武　弘嗣,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
FW,ブルーノ　メンデス,ロティーナ,2020/11/25,14.7,66%,村上　伸次,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",セレッソ大阪
GK,大久保　択生,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
DF,奥井　諒,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
DF,ヴァウド,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
DF,立田　悠悟,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
DF,六平　光成,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
MF,金子　翔太,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
MF,宮本　航汰,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
GK,内山　圭,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
DF,黒木　晃平,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
DF,小笠原　佳祐,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
DF,菅田　真啓,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
DF,石川　啓人,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
MF,上村　周平,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
MF,河原　創,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
MF,岡本　知剛,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
FW,中原　輝,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
FW,髙橋　利樹,大木　武,2020/11/22,19.7,54%,酒井　達矢,"２０２０明治安田生命Ｊ３リーグ
								 第２９節第２日",ロアッソ熊本
MF,竹内　涼,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
MF,鈴木　唯人,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
FW,後藤　優介,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
FW,ジュニオール　ドゥトラ,平岡　宏章,2020/11/25,12.5,82%,岡部　拓人,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",清水エスパルス
GK,キム　スンギュ,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
DF,北爪　健吾,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
DF,大南　拓磨,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
DF,山下　達也,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
DF,古賀　太陽,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
MF,ヒシャルジソン,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
MF,三原　雅俊,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
MF,クリスティアーノ,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
MF,瀬川　祐輔,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
FW,江坂　任,ネルシーニョ,2020/11/25,13.0,77%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第２９節第３日",柏レイソル
MF,片山　奨典,渋谷　洋樹,2018/10/21,23.3,35%,中村　太,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",ロアッソ熊本
FW,中山　雄登,渋谷　洋樹,2018/10/21,23.3,35%,中村　太,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",ロアッソ熊本
FW,安　柄俊,渋谷　洋樹,2018/10/21,23.3,35%,中村　太,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",ロアッソ熊本
FW,八久保　颯,渋谷　洋樹,2018/10/21,23.3,35%,中村　太,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",ロアッソ熊本
GK,高木　駿,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
DF,大岩　一貴,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
DF,キム　ヒョヌン,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
DF,富澤　清太郎,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
DF,金井　貢史,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
MF,パウリーニョ,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
MF,佐藤　健太郎,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
MF,水野　晃樹,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
MF,ネイツ　ペチュニク,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
FW,松田　力,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
FW,ジュニオール　バホス,上野　展裕,2018/10/21,20.9,31%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",ヴァンフォーレ甲府
GK,吉満　大介,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
DF,廣木　雄磨,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
DF,渡辺　広大,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
DF,坪井　慶介,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
DF,瀬川　和樹,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
MF,丸岡　満,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
MF,三幸　秀稔,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
MF,佐藤　健太郎,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
MF,高井　和馬,霜田　正浩,2018/10/21,20.9,44%,山岡　良介,"２０１８明治安田生命Ｊ２リーグ
								 第３８節第３日",レノファ山口ＦＣ
FW,清武　功暉,清川　浩行,2016/10/23,21.7,58%,上田　益也,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ロアッソ熊本
FW,平繁　龍一,清川　浩行,2016/10/23,21.7,58%,上田　益也,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ロアッソ熊本
GK,鈴木　彩貴,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
DF,星原　健太,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
DF,西嶋　弘之,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
DF,福田　俊介,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
DF,川島　大地,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
MF,風間　宏希,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
MF,加藤　弘堅,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
MF,小手川　宏基,柱谷　幸一,2016/10/23,23.5,50%,福島　孝一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３７節第２日",ギラヴァンツ北九州
FW,西田　剛,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
FW,河原　和寿,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
GK,常澤　聡,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
DF,野垣内　俊,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
DF,渡邉　将基,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
DF,岡根　直哉,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
DF,冨士　祐樹,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
MF,益山　司,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
MF,ヘニキ,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
MF,青木　翼,ラモス　瑠偉,2015/09/27,21.9,89%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ＦＣ岐阜
FW,森本　貴幸,関塚　隆,2015/09/27,25.3,65%,中村　太,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",ジェフユナイテッド千葉
GK,児玉　剛,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
DF,玉林　睦実,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
DF,林堂　眞,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
DF,西岡　大輝,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
DF,浦田　延尚,木山　隆之,2015/09/27,22.9,61%,清水　修平,"２０１５明治安田生命Ｊ２リーグ
								 第３４節第１日",愛媛ＦＣ
