ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,高橋　秀人,ランコ　ポポヴィッチ,2012/06/16,21.9,84%,家本　政明,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",ＦＣ東京
MF,長谷川　アーリアジャスール,ランコ　ポポヴィッチ,2012/06/16,21.9,84%,家本　政明,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",ＦＣ東京
GK,菅野　孝憲,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
DF,酒井　宏樹,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
DF,増嶋　竜也,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
DF,近藤　直也,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
DF,橋本　和,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
MF,レアンドロ　ドミンゲス,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
MF,栗澤　僚一,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
MF,大谷　秀和,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
MF,ジョルジ　ワグネル,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
FW,田中　順也,ネルシーニョ,2012/06/16,20.7,96%,飯田　淳平,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",柏レイソル
FW,大前　元紀,アフシン　ゴトビ,2012/06/16,22.7,64%,東城　穣,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",清水エスパルス
FW,アレックス,アフシン　ゴトビ,2012/06/16,22.7,64%,東城　穣,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",清水エスパルス
GK,加藤　順大,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
DF,坪井　慶介,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
DF,永田　充,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
DF,槙野　智章,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
MF,平川　忠亮,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
MF,小島　秀仁,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
MF,阿部　勇樹,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
MF,梅崎　司,ペトロヴィッチ,2012/06/16,24.3,93%,高山　啓義,"２０１２Ｊリーグ　ディビジョン１
								 第１４節第１日",浦和レッズ
GK,櫛引　政敏,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
DF,ヤコヴィッチ,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
DF,平岡　康裕,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
DF,カルフィン　ヨン　ア　ピン,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
DF,吉田　豊,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
DF,鍋田　亜人夢,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
MF,六平　光成,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
MF,竹内　涼,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
MF,河井　陽介,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
FW,大前　元紀,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
MF,関口　訓充,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
MF,原口　元気,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
MF,興梠　慎三,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
FW,李　忠成,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
FW,玉田　圭司,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
FW,松田　力,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
GK,菅野　孝憲,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
DF,鈴木　大輔,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
DF,近藤　直也,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
DF,渡部　博文,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
DF,橋本　和,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
MF,高山　薫,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
MF,茨田　陽生,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
MF,秋野　央樹,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
MF,太田　徹郎,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
FW,田中　順也,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
FW,工藤　壮人,ネルシーニョ,2014/05/06,19.8,22%,木村　博之,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",柏レイソル
GK,西川　周作,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
DF,森脇　良太,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
DF,那須　大亮,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
DF,槙野　智章,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
MF,梅崎　司,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
MF,柏木　陽介,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
MF,阿部　勇樹,ペトロヴィッチ,2014/05/06,14.4,48%,山本　雄大,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",浦和レッズ
FW,ノヴァコヴィッチ,アフシン　ゴトビ,2014/05/06,15.9,35%,高山　啓義,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",清水エスパルス
GK,楢﨑　正剛,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
DF,矢野　貴章,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
DF,牟田　雄祐,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
DF,田中　マルクス闘莉王,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
DF,本多　勇喜,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
MF,枝村　匠馬,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
MF,田口　泰士,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
MF,中村　直志,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
MF,小川　佳純,西野　朗,2014/05/06,15.4,62%,吉田　寿光,"２０１４Ｊリーグ　ディビジョン１
								 第１２節第１日",名古屋グランパス
FW,前田　俊介,財前　恵一,2013/06/08,26.1,45%,岡　宏道,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",コンサドーレ札幌
GK,杉本　拓也,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
DF,林堂　眞,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
DF,横竹　翔,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
DF,柳楽　智和,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
MF,尾崎　瑛一郎,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
MF,鮫島　晃太,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
MF,田中　雄大,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
MF,森　英次郎,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
FW,住田　貴彦,小村　徳男,2013/06/08,21.9,56%,日高　晴樹,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ガイナーレ鳥取
MF,兵働　昭弘,鈴木　淳,2013/06/08,24.4,44%,木村　博之,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ジェフユナイテッド千葉
MF,田中　佑昌,鈴木　淳,2013/06/08,24.4,44%,木村　博之,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ジェフユナイテッド千葉
MF,谷澤　達也,鈴木　淳,2013/06/08,24.4,44%,木村　博之,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ジェフユナイテッド千葉
FW,ケンペス,鈴木　淳,2013/06/08,24.4,44%,木村　博之,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ジェフユナイテッド千葉
FW,石原　崇兆,影山　雅永,2013/06/08,21.6,59%,塚田　健太,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ファジアーノ岡山
FW,荒田　智之,影山　雅永,2013/06/08,21.6,59%,塚田　健太,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ファジアーノ岡山
FW,桒田　慎一朗,影山　雅永,2013/06/08,21.6,59%,塚田　健太,"２０１３Ｊリーグ　ディビジョン２
								 第１８節第１日",ファジアーノ岡山
