ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,髙地　系治,ラモス　瑠偉,2015/11/23,18.3,62%,飯田　淳平,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ＦＣ岐阜
FW,ジウシーニョ,ラモス　瑠偉,2015/11/23,18.3,62%,飯田　淳平,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ＦＣ岐阜
FW,レオミネイロ,ラモス　瑠偉,2015/11/23,18.3,62%,飯田　淳平,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ＦＣ岐阜
MF,林　勇介,副島　博志,2012/04/01,9.6,37%,塚田　智宏,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ザスパ草津
FW,リンコン,副島　博志,2012/04/01,9.6,37%,塚田　智宏,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ザスパ草津
FW,金　成勇,副島　博志,2012/04/01,9.6,37%,塚田　智宏,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ザスパ草津
GK,荻　晃太,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
DF,福田　健介,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
DF,山本　英臣,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
DF,ドウグラス,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
DF,石原　克哉,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
MF,堀米　勇輝,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
MF,保坂　一成,城福　浩,2012/04/01,13.7,16%,榎本　一慶,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ヴァンフォーレ甲府
DF,橋本　和,ネルシーニョ,2014/04/19,11.9,59%,村上　伸次,"２０１４Ｊリーグ　ディビジョン１
								 第８節第１日",柏レイソル
FW,平繁　龍一,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
FW,横山　翔平,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
FW,青木　孝太,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
GK,時久　省吾,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
DF,野垣内　俊,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
DF,田中　秀人,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
DF,益山　司,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
DF,尾泉　大樹,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
MF,杉山　新,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
MF,李　漢宰,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
FW,興梠　慎三,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
GK,杉本　拓也,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
DF,尾崎　瑛一郎,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
DF,柳楽　智和,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
DF,柳川　雅樹,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
DF,武田　英二郎,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
MF,住田　貴彦,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
MF,実信　憲明,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
MF,横竹　翔,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
MF,田中　雄大,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
MF,服部　年宏,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
MF,森安　洋文,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
MF,美尾　敦,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
FW,中島　康平,行徳　浩二,2013/04/07,12.1,40%,上田　益也,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ＦＣ岐阜
MF,奥山　泰裕,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
FW,廣田　隆治,小村　徳男,2013/04/07,8.0,70%,窪田　陽輔,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ガイナーレ鳥取
GK,北　一真,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
DF,中村　英之,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
DF,乾　大知,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
DF,小柳　達司,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
MF,黄　誠秀,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
MF,加藤　弘堅,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
MF,夛田　凌輔,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
MF,瀬川　和樹,秋葉　忠宏,2013/04/07,20.0,34%,家本　政明,"２０１３Ｊリーグ　ディビジョン２
								 第７節第１日",ザスパクサツ群馬
GK,加藤　順大,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
DF,森脇　良太,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
DF,那須　大亮,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
DF,槙野　智章,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,梅崎　司,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,阿部　勇樹,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,鈴木　啓太,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,宇賀神　友弥,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,柏木　陽介,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,原口　元気,ペトロヴィッチ,2013/04/06,15.6,95%,松尾　一,"２０１３Ｊリーグ　ディビジョン１
								 第５節第１日",浦和レッズ
MF,パク　ヒョンジン,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
FW,永井　龍,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
GK,藤吉　皆二朗,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
DF,服部　康平,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
DF,工藤　祐生,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
DF,坂井　洋平,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
MF,北原　毅之,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
MF,牧内　慶太,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
MF,飯田　涼,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
MF,菊岡　拓朗,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
MF,石堂　和人,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
MF,蓮沼　翔太,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
FW,ロドリゴ,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
FW,樋口　寛規,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
GK,鈴木　椋大,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
DF,田村　直也,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
DF,井林　章,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
DF,平　智広,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
DF,安在　和樹,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
MF,高木　純平,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
MF,高木　善朗,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
MF,澤井　直人,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
MF,安西　幸輝,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
FW,ドウグラス　ヴィエイラ,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
FW,高木　大輔,冨樫　剛一,2016/11/12,17.0,60%,清水　勇人,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",東京ヴェルディ
GK,大久保　択生,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
DF,趙　民宇,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
DF,村上　佑介,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,前田　悠佑,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,岸田　翔平,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,白　星東,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,田中　裕人,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,宮本　航汰,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,梶川　諒太,高木　琢也,2016/11/12,17.1,69%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第４１節第１日",Ｖ・ファーレン長崎
MF,保﨑　淳,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
FW,普光院　誠,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
FW,岩渕　良太,安永　聡太郎,2016/11/13,21.6,54%,淺田　武士,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",ＳＣ相模原
GK,植村　慶,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
DF,野田　明弘,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
DF,杉野　健斗,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
DF,岡田　亮太,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
DF,茂木　弘人,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
MF,橋本　拓門,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
MF,前田　尚輝,栗原　圭介,2016/11/13,21.1,44%,須谷　雄三,"２０１６明治安田生命Ｊ３リーグ
								 第２９節第１日",福島ユナイテッドＦＣ
MF,ダニルソン,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
MF,藤本　淳吾,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
FW,玉田　圭司,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
FW,永井　謙佑,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
FW,金崎　夢生,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
FW,平本　一樹,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
GK,榎本　達也,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
DF,花井　聖,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
DF,大久保　裕樹,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
DF,福元　洋平,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
DF,那須川　将大,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
MF,濱田　武,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
MF,斉藤　大介,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
MF,徳重　隆明,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
MF,鈴木　達也,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
FW,土岐田　洸平,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
FW,チェ　ジョンハン,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
FW,小手川　宏基,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
GK,林　卓人,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
DF,菅井　直樹,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
DF,鎌田　次郎,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
DF,上本　大海,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
GK,相澤　貴志,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
DF,三鬼　海,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
DF,太田　康介,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
DF,津田　和樹,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
DF,藤田　泰成,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
MF,柳崎　祥兵,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
MF,下田　光平,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
MF,庄司　悦大,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
MF,鈴木　崇文,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
FW,勝又　慶典,オズワルド　アルディレス,2012/04/01,14.0,35%,野田　祐樹,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",ＦＣ町田ゼルビア
FW,津田　知宏,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
FW,キム　ジョンミン,小林　伸二,2012/04/01,11.8,36%,池内　明彦,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",徳島ヴォルティス
GK,清水　圭介,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
DF,キム　チャンフン,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
DF,阪田　章裕,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
DF,作田　裕次,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
MF,三平　和司,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
MF,宮沢　正史,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
MF,永芳　卓磨,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
MF,石神　直哉,田坂　和昭,2012/04/01,13.0,33%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン２
								 第６節第１日",大分トリニータ
GK,鈴木　彩貴,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
DF,星原　健太,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
DF,西嶋　弘之,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
DF,寺岡　真弘,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
DF,川島　大地,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
MF,風間　宏希,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
MF,加藤　弘堅,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
MF,小手川　宏基,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
MF,井上　翔太,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
FW,原　一樹,柱谷　幸一,2015/11/23,18.8,73%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第４２節第１日",ギラヴァンツ北九州
MF,太田　吉彰,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
MF,関口　訓充,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
FW,ウイルソン,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
FW,赤嶺　真吾,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
GK,楢﨑　正剛,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
DF,田中　隼磨,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
DF,田中　マルクス闘莉王,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
DF,増川　隆洋,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
DF,阿部　翔平,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
MF,小川　佳純,ストイコビッチ,2012/04/07,9.6,26%,井上　知大,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",名古屋グランパス
DF,田村　直也,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
MF,富田　晋伍,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
MF,角田　誠,手倉森　誠,2012/04/07,6.1,53%,吉田　寿光,"２０１２Ｊリーグ　ディビジョン１
								 第５節第１日",ベガルタ仙台
