ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
DF,砂森　和也,吉田　謙,2018/03/11,13.7,60%,田中　玲匡,"２０１８明治安田生命Ｊ３リーグ
								 第１節第３日",アスルクラロ沼津
MF,太田　一輝,吉田　謙,2018/03/11,13.7,60%,田中　玲匡,"２０１８明治安田生命Ｊ３リーグ
								 第１節第３日",アスルクラロ沼津
MF,菅井　拓也,吉田　謙,2018/03/11,13.7,60%,田中　玲匡,"２０１８明治安田生命Ｊ３リーグ
								 第１節第３日",アスルクラロ沼津
MF,福満　隆貴,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
FW,岸田　和人,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
GK,西部　洋平,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
DF,鎌田　翔雅,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
DF,犬飼　智也,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
DF,三浦　弦太,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
DF,福村　貴幸,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
MF,六平　光成,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
MF,本田　拓也,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
MF,石毛　秀樹,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
GK,山岸　範宏,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
DF,宇佐美　宏和,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
DF,渡辺　広大,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
DF,石川　竜也,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,山田　拓巳,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,アルセウ,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,佐藤　優平,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,高木　利弥,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,川西　翔太,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,ディエゴ,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
MF,中山　雄登,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
MF,嶋田　慎太郎,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
FW,清武　功暉,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
FW,平繁　龍一,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
FW,大黒　将志,石﨑　信弘,2016/03/06,18.0,60%,松尾　一,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",モンテディオ山形
GK,一森　純,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
DF,小池　龍太,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
DF,北谷　史孝,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
DF,宮城　雅史,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
DF,香川　勇気,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
MF,庄司　悦大,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
MF,鳥養　祐矢,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
MF,望月　嶺臣,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
MF,島屋　八徳,上野　展裕,2016/03/06,18.4,77%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",レノファ山口ＦＣ
MF,大前　元紀,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
MF,河井　陽介,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
FW,北川　航也,小林　伸二,2016/03/06,20.1,70%,村上　伸次,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",清水エスパルス
GK,佐藤　昭大,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
DF,藏川　洋平,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
DF,園田　拓也,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
DF,植田　龍仁朗,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
DF,黒木　晃平,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
MF,上村　周平,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
MF,上原　拓郎,清川　浩行,2016/03/06,14.7,77%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第２節第１日",ロアッソ熊本
MF,中島　賢星,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
MF,橋本　和,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
MF,川西　翔太,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
FW,村田　透馬,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
MF,宮崎　幾笑,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
MF,上門　知樹,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
FW,齊藤　和樹,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
GK,桐畑　和繁,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
DF,藤谷　匠,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
DF,甲斐　健太郎,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
DF,三ッ田　啓希,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
MF,本田　拓也,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
MF,舩津　徹也,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
MF,大西　遼太郎,安間　貴義,2021/03/21,19.5,82%,花川　雄一,"２０２１明治安田生命Ｊ３リーグ
								 第２節第２日",ＦＣ岐阜
FW,矢島　輝一,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
FW,大澤　朋也,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
GK,金山　隼樹,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
DF,河野　諒祐,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
DF,濱田　水輝,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
DF,井上　黎生人,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
DF,徳元　悠平,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
MF,木村　太哉,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
MF,白井　永地,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
MF,喜山　康平,有馬　賢二,2021/03/21,13.9,49%,野田　祐樹,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ファジアーノ岡山
GK,福井　光輝,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
DF,三鬼　海,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
DF,深津　康太,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
DF,水本　裕貴,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
DF,奥山　政幸,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
MF,髙江　麗央,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
MF,佐野　海舟,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
MF,太田　修介,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
MF,平戸　太貴,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
MF,岡田　優希,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
FW,中島　裕希,ランコ　ポポヴィッチ,2021/03/21,17.8,100%,柿沼　亨,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",ＦＣ町田ゼルビア
GK,笠原　昂史,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
DF,翁長　聖,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
DF,山越　康平,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
DF,石川　俊輝,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
DF,河面　旺成,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
DF,鈴木　俊也,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
MF,黒川　淳史,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
MF,小島　幹敏,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
MF,柴山　昌也,岩瀬　健,2021/03/21,18.5,90%,田中　玲匡,"２０２１明治安田生命Ｊ２リーグ
								 第４節第２日",大宮アルディージャ
FW,阪野　豊史,木山　隆之,2017/03/12,19.2,28%,荒木　友輔,"２０１７明治安田生命Ｊ２リーグ
								 第３節第２日",モンテディオ山形
GK,山田　元気,上野　展裕,2017/03/12,17.1,39%,塚田　智宏,"２０１７明治安田生命Ｊ２リーグ
								 第３節第２日",レノファ山口ＦＣ
DF,前　貴之,上野　展裕,2017/03/12,17.1,39%,塚田　智宏,"２０１７明治安田生命Ｊ２リーグ
								 第３節第２日",レノファ山口ＦＣ
DF,福元　洋平,上野　展裕,2017/03/12,17.1,39%,塚田　智宏,"２０１７明治安田生命Ｊ２リーグ
								 第３節第２日",レノファ山口ＦＣ
DF,渡辺　広大,上野　展裕,2017/03/12,17.1,39%,塚田　智宏,"２０１７明治安田生命Ｊ２リーグ
								 第３節第２日",レノファ山口ＦＣ
DF,星　雄次,上野　展裕,2017/03/12,17.1,39%,塚田　智宏,"２０１７明治安田生命Ｊ２リーグ
								 第３節第２日",レノファ山口ＦＣ
